SEQN,PAXDAYD,PAXDAYWD,PAXSSNDP,PAXMSTD,PAXTMD,PAXAISMD,PAXVMD,PAXMTSD,PAXWWMD,PAXSWMD,PAXNWMD,PAXUMD,PAXLXSD,PAXQFD
73562.0,b'9',b'5',50256000.0,b' 0:00:00',1059.0,1434079.0,1059.0,16866.834000000003,829.0,192.0,5.397605346934028e-79,38.0,8559.73,5.397605346934028e-79
73564.0,b'1',b'1',5.397605346934028e-79,b'12:30:00',690.0,641120.0,690.0,6906.090999999999,509.0,140.0,5.397605346934028e-79,41.0,168318.76,5.397605346934028e-79
73564.0,b'2',b'2',3312000.0,b' 0:00:00',1440.0,3182001.0,1440.0,11397.500999999998,744.0,627.0,5.397605346934028e-79,69.0,126837.05,5.397605346934028e-79
73564.0,b'3',b'3',10224000.0,b' 0:00:00',1440.0,2902801.0,1440.0,11287.260000000002,863.0,504.0,5.397605346934028e-79,73.0,184265.35000000003,5.397605346934028e-79
73564.0,b'4',b'4',17136000.0,b' 0:00:00',1440.0,2590481.0,1440.0,11760.513000000003,861.0,518.0,5.397605346934028e-79,61.0,179929.35,5.397605346934028e-79
73564.0,b'5',b'5',24048000.0,b' 0:00:00',1440.0,2407441.0,1440.0,11627.455999999998,905.0,467.0,5.397605346934028e-79,68.0,300241.72,5.397605346934028e-79
73564.0,b'6',b'6',30960000.0,b' 0:00:00',1440.0,3352000.0,1440.0,9523.730999999998,759.0,623.0,5.397605346934028e-79,58.0,284576.44,5.397605346934028e-79
73564.0,b'7',b'7',37872000.0,b' 0:00:00',1440.0,2780162.0,1440.0,11882.169000000002,801.0,583.0,5.397605346934028e-79,56.0,121788.67,5.397605346934028e-79
73564.0,b'8',b'1',44784000.0,b' 0:00:00',1440.0,3066240.0,1440.0,10035.332999999999,736.0,651.0,5.397605346934028e-79,53.0,34649.02999999999,5.397605346934028e-79
73564.0,b'9',b'2',51696000.0,b' 0:00:00',759.0,3281921.0,759.0,503.8850000000001,25.0,495.0,223.0,16.0,997.7700000000002,5.397605346934028e-79
73566.0,b'1',b'3',5.397605346934028e-79,b'21:30:00',150.0,607760.0,150.0,390.36199999999997,20.0,120.0,5.397605346934028e-79,10.0,18.52,5.397605346934028e-79
73566.0,b'2',b'4',720000.0,b' 0:00:00',1440.0,2970801.0,1440.0,18545.249,842.0,559.0,5.397605346934028e-79,39.0,31743.939999999995,5.397605346934028e-79
73566.0,b'3',b'5',7632000.0,b' 0:00:00',1440.0,2444800.0,1437.0,20344.417,976.0,417.0,5.397605346934028e-79,44.0,2216.6100000000006,3.0
73566.0,b'4',b'6',14544000.0,b' 0:00:00',1440.0,3918080.0,1440.0,11859.546999999999,692.0,643.0,56.0,49.0,3403.9100000000003,5.397605346934028e-79
73566.0,b'5',b'7',21456000.0,b' 0:00:00',1440.0,3000880.0,1440.0,18290.383,849.0,565.0,5.397605346934028e-79,26.0,1981.57,5.397605346934028e-79
73566.0,b'6',b'1',28368000.0,b' 0:00:00',1440.0,2162481.0,1440.0,24527.257,1003.0,418.0,5.397605346934028e-79,19.0,12649.599999999999,5.397605346934028e-79
73566.0,b'7',b'2',35280000.0,b' 0:00:00',1440.0,2999680.0,1440.0,18132.145000000004,880.0,517.0,5.397605346934028e-79,43.0,4271.159999999999,5.397605346934028e-79
73566.0,b'8',b'3',42192000.0,b' 0:00:00',1440.0,2771361.0,1440.0,17768.654,937.0,476.0,5.397605346934028e-79,27.0,156083.18000000002,5.397605346934028e-79
73566.0,b'9',b'4',49104000.0,b' 0:00:00',1299.0,3355920.0,1299.0,14952.053000000002,608.0,401.0,273.0,17.0,39587.85999999999,5.397605346934028e-79
73567.0,b'1',b'1',5.397605346934028e-79,b'17:30:00',390.0,63440.0,390.0,5325.147,389.0,5.397605346934028e-79,5.397605346934028e-79,1.0,172004.19,5.397605346934028e-79
73567.0,b'2',b'2',1872000.0,b' 0:00:00',1440.0,2755041.0,1440.0,11811.7,833.0,574.0,5.397605346934028e-79,33.0,509694.4700000001,5.397605346934028e-79
73567.0,b'3',b'3',8784000.0,b' 0:00:00',1440.0,2693122.0,1440.0,11958.991,862.0,552.0,5.397605346934028e-79,26.0,328814.89999999997,5.397605346934028e-79
73567.0,b'4',b'4',15696000.0,b' 0:00:00',1440.0,2676320.0,1440.0,12423.969999999998,889.0,527.0,5.397605346934028e-79,24.0,97765.23999999999,5.397605346934028e-79
73567.0,b'5',b'5',22608000.0,b' 0:00:00',1440.0,2594080.0,1440.0,11413.84,890.0,501.0,5.397605346934028e-79,49.0,228891.31999999998,5.397605346934028e-79
73567.0,b'6',b'6',29520000.0,b' 0:00:00',1440.0,2795520.0,1440.0,11675.101,865.0,535.0,5.397605346934028e-79,40.0,388677.9000000001,5.397605346934028e-79
73567.0,b'7',b'7',36432000.0,b' 0:00:00',1440.0,4384240.0,1440.0,8367.0,532.0,325.0,556.0,27.0,349817.5999999999,5.397605346934028e-79
73567.0,b'8',b'1',43344000.0,b' 0:00:00',1440.0,4450080.0,1440.0,34.772,3.0,5.397605346934028e-79,1437.0,5.397605346934028e-79,10620.48,5.397605346934028e-79
73567.0,b'9',b'2',50256000.0,b' 0:00:00',1059.0,1973680.0,1059.0,4.0489999999999995,5.397605346934028e-79,5.397605346934028e-79,1059.0,5.397605346934028e-79,15606.990000000002,5.397605346934028e-79
73568.0,b'1',b'1',5.397605346934028e-79,b'12:30:00',690.0,1013600.0,690.0,9957.395000000002,527.0,147.0,5.397605346934028e-79,16.0,43087.509999999995,5.397605346934028e-79
73568.0,b'2',b'2',3312000.0,b' 0:00:00',1440.0,2427200.0,1440.0,18849.805999999997,984.0,429.0,5.397605346934028e-79,27.0,80667.17999999998,5.397605346934028e-79
73568.0,b'3',b'3',10224000.0,b' 0:00:00',1440.0,2514800.0,1440.0,17879.650000000005,935.0,476.0,5.397605346934028e-79,29.0,190771.01,5.397605346934028e-79
73568.0,b'4',b'4',17136000.0,b' 0:00:00',1440.0,2628321.0,1440.0,19184.178,980.0,423.0,5.397605346934028e-79,37.0,175237.65,5.397605346934028e-79
73568.0,b'5',b'5',24048000.0,b' 0:00:00',1440.0,2318080.0,1440.0,17211.169,970.0,435.0,5.397605346934028e-79,35.0,25486.780000000002,5.397605346934028e-79
73568.0,b'6',b'6',30960000.0,b' 0:00:00',1440.0,3948480.0,1440.0,14790.937999999998,657.0,434.0,321.0,28.0,5619.71,5.397605346934028e-79
73568.0,b'7',b'7',37872000.0,b' 0:00:00',1440.0,3326000.0,1440.0,15949.841000000004,741.0,679.0,5.397605346934028e-79,20.0,7744.300000000001,5.397605346934028e-79
73568.0,b'8',b'1',44784000.0,b' 0:00:00',1440.0,3534400.0,1440.0,12141.811,880.0,506.0,5.397605346934028e-79,54.0,7634.52,5.397605346934028e-79
73568.0,b'9',b'2',51696000.0,b' 0:00:00',759.0,3539680.0,759.0,345.8469999999999,19.0,297.0,431.0,12.0,150.57000000000002,5.397605346934028e-79
73570.0,b'1',b'3',5.397605346934028e-79,b'16:30:00',450.0,420560.0,450.0,11462.759999999998,358.0,82.0,5.397605346934028e-79,10.0,14788.639999999996,5.397605346934028e-79
73570.0,b'2',b'4',2160000.0,b' 0:00:00',1440.0,2601600.0,1437.0,25204.252999999997,991.0,414.0,5.397605346934028e-79,32.0,164490.45999999996,3.0
73570.0,b'3',b'5',9072000.0,b' 0:00:00',1440.0,2808000.0,1440.0,21016.400999999998,855.0,548.0,5.397605346934028e-79,37.0,102717.59000000003,5.397605346934028e-79
73570.0,b'4',b'6',15984000.0,b' 0:00:00',1440.0,3104562.0,1440.0,19491.477,845.0,489.0,74.0,32.0,85878.97000000003,5.397605346934028e-79
73570.0,b'5',b'7',22896000.0,b' 0:00:00',1440.0,3102480.0,1440.0,19968.642999999996,832.0,44.0,552.0,12.0,39061.45,5.397605346934028e-79
73570.0,b'6',b'1',29808000.0,b' 0:00:00',1440.0,2955840.0,1440.0,17934.059,863.0,529.0,5.397605346934028e-79,48.0,28925.76,5.397605346934028e-79
73570.0,b'7',b'2',36720000.0,b' 0:00:00',1440.0,2699120.0,1434.0,21220.780000000006,860.0,539.0,5.397605346934028e-79,35.0,4602.5,6.0
73570.0,b'8',b'3',43632000.0,b' 0:00:00',1440.0,2835600.0,1440.0,8244.463,456.0,781.0,5.397605346934028e-79,203.0,10700.340000000002,5.397605346934028e-79
73570.0,b'9',b'4',50544000.0,b' 0:00:00',999.0,4074480.0,999.0,772.4809999999999,34.0,459.0,473.0,33.0,909.9499999999999,5.397605346934028e-79
73571.0,b'1',b'1',5.397605346934028e-79,b'17:30:00',390.0,848320.0,390.0,1780.4130000000002,262.0,99.0,5.397605346934028e-79,29.0,78679.17000000001,5.397605346934028e-79
73571.0,b'2',b'2',1872000.0,b' 0:00:00',1440.0,2650560.0,1440.0,6313.974,840.0,500.0,5.397605346934028e-79,100.0,73594.97,5.397605346934028e-79
73571.0,b'3',b'3',8784000.0,b' 0:00:00',1440.0,3421681.0,1440.0,6721.651,772.0,588.0,5.397605346934028e-79,80.0,230710.81,5.397605346934028e-79
73571.0,b'4',b'4',15696000.0,b' 0:00:00',1440.0,3952881.0,1440.0,4911.119,633.0,710.0,5.397605346934028e-79,97.0,60132.49999999999,5.397605346934028e-79
73571.0,b'5',b'5',22608000.0,b' 0:00:00',1440.0,4020560.0,1440.0,5877.761,739.0,578.0,5.397605346934028e-79,123.0,17056.870000000006,5.397605346934028e-79
73571.0,b'6',b'6',29520000.0,b' 0:00:00',1440.0,3566483.0,1440.0,6453.648,808.0,573.0,5.397605346934028e-79,59.0,51263.240000000005,5.397605346934028e-79
73571.0,b'7',b'7',36432000.0,b' 0:00:00',1440.0,3531520.0,1440.0,6746.087,866.0,497.0,5.397605346934028e-79,77.0,33704.77,5.397605346934028e-79
73571.0,b'8',b'1',43344000.0,b' 0:00:00',1440.0,3862721.0,1440.0,5715.588000000001,836.0,482.0,5.397605346934028e-79,122.0,18761.379999999997,5.397605346934028e-79
73571.0,b'9',b'2',50256000.0,b' 0:00:00',1059.0,4194320.0,1059.0,1420.3890000000001,222.0,748.0,39.0,50.0,4142.79,5.397605346934028e-79
73572.0,b'1',b'5',5.397605346934028e-79,b'12:30:00',690.0,1221440.0,684.0,9589.338,438.0,228.0,5.397605346934028e-79,18.0,57719.26000000002,6.0
73572.0,b'2',b'6',3312000.0,b' 0:00:00',1440.0,1984640.0,1428.0,25076.385000000002,1057.0,326.0,5.397605346934028e-79,45.0,244320.43000000002,13.0
73572.0,b'3',b'7',10224000.0,b' 0:00:00',1440.0,2569681.0,1428.0,26815.378999999997,901.0,480.0,5.397605346934028e-79,47.0,346670.12999999995,12.0
73572.0,b'4',b'1',17136000.0,b' 0:00:00',1440.0,2622721.0,1440.0,17559.184,894.0,490.0,5.397605346934028e-79,56.0,101051.04999999999,5.397605346934028e-79
73572.0,b'5',b'2',24048000.0,b' 0:00:00',1440.0,2546641.0,1440.0,15278.974,951.0,452.0,5.397605346934028e-79,37.0,60316.79000000001,5.397605346934028e-79
73572.0,b'6',b'3',30960000.0,b' 0:00:00',1440.0,2462160.0,1437.0,21368.238,942.0,452.0,5.397605346934028e-79,43.0,89588.52999999998,3.0
73572.0,b'7',b'4',37872000.0,b' 0:00:00',1440.0,2379760.0,1425.0,19335.693000000003,917.0,454.0,5.397605346934028e-79,54.0,83756.79999999999,15.0
73572.0,b'8',b'5',44784000.0,b' 0:00:00',1440.0,2436637.0,1440.0,17247.621,953.0,446.0,5.397605346934028e-79,41.0,64249.58,5.397605346934028e-79
73572.0,b'9',b'6',51696000.0,b' 0:00:00',759.0,3111758.0,759.0,810.641,36.0,407.0,287.0,29.0,8.95,5.397605346934028e-79
73573.0,b'1',b'1',5.397605346934028e-79,b'12:30:00',690.0,861131.0,684.0,10749.291000000001,499.0,172.0,5.397605346934028e-79,13.0,172863.22999999995,6.0
73573.0,b'2',b'2',3312000.0,b' 0:00:00',1440.0,2774411.0,1440.0,23001.048000000006,815.0,550.0,5.397605346934028e-79,75.0,524576.75,5.397605346934028e-79
73573.0,b'3',b'3',10224000.0,b' 0:00:00',1440.0,3854765.0,1440.0,12328.455999999998,651.0,772.0,5.397605346934028e-79,17.0,294830.29000000004,5.397605346934028e-79
73573.0,b'4',b'4',17136000.0,b' 0:00:00',1440.0,6808481.0,1440.0,65.52499999999999,1.0,17.0,1411.0,11.0,5.397605346934028e-79,5.397605346934028e-79
73573.0,b'5',b'5',24048000.0,b' 0:00:00',1440.0,4893202.0,1440.0,0.33099999999999996,5.397605346934028e-79,5.397605346934028e-79,1440.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
73573.0,b'6',b'6',30960000.0,b' 0:00:00',1440.0,4862082.0,1440.0,68.228,4.0,5.397605346934028e-79,1434.0,2.0,5.397605346934028e-79,5.397605346934028e-79
73573.0,b'7',b'7',37872000.0,b' 0:00:00',1440.0,6815715.0,1440.0,322.05799999999994,11.0,93.0,1329.0,7.0,4517.88,5.397605346934028e-79
73573.0,b'8',b'1',44784000.0,b' 0:00:00',1440.0,6900252.0,1440.0,6.699,5.397605346934028e-79,5.397605346934028e-79,1440.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
73573.0,b'9',b'2',51696000.0,b' 0:00:00',759.0,3615612.0,759.0,103.88300000000001,7.0,1.0,749.0,2.0,13.25,5.397605346934028e-79
73574.0,b'1',b'2',5.397605346934028e-79,b'12:30:00',690.0,453120.0,690.0,9114.686,540.0,131.0,5.397605346934028e-79,19.0,92986.39000000003,5.397605346934028e-79
73574.0,b'2',b'3',3312000.0,b' 0:00:00',1440.0,3943360.0,1440.0,12537.921,602.0,611.0,211.0,16.0,194910.29000000004,5.397605346934028e-79
73574.0,b'3',b'4',10224000.0,b' 0:00:00',1440.0,3010480.0,1440.0,14453.142,821.0,80.0,516.0,23.0,219748.13000000003,5.397605346934028e-79
73574.0,b'4',b'5',17136000.0,b' 0:00:00',1440.0,2536000.0,1434.0,16670.414,925.0,5.397605346934028e-79,494.0,15.0,144068.07,6.0
73574.0,b'5',b'6',24048000.0,b' 0:00:00',1440.0,4262160.0,1440.0,11229.175,569.0,5.397605346934028e-79,857.0,14.0,12881.340000000002,5.397605346934028e-79
73574.0,b'6',b'7',30960000.0,b' 0:00:00',1440.0,3797360.0,1440.0,10248.315999999999,541.0,600.0,246.0,53.0,13699.840000000002,5.397605346934028e-79
73574.0,b'7',b'1',37872000.0,b' 0:00:00',1440.0,3476160.0,1437.0,10332.214000000002,346.0,548.0,467.0,76.0,24808.140000000003,3.0
73574.0,b'8',b'2',44784000.0,b' 0:00:00',1440.0,4339920.0,1440.0,8744.638,472.0,700.0,254.0,14.0,249963.37,5.397605346934028e-79
73574.0,b'9',b'3',51696000.0,b' 0:00:00',759.0,2185600.0,759.0,3947.6430000000014,250.0,33.0,467.0,9.0,32477.039999999997,5.397605346934028e-79
73576.0,b'1',b'7',5.397605346934028e-79,b'12:30:00',690.0,262801.0,690.0,8105.418000000001,597.0,68.0,5.397605346934028e-79,25.0,87766.94000000002,5.397605346934028e-79
73576.0,b'2',b'1',3312000.0,b' 0:00:00',1440.0,3619841.0,1440.0,10984.515000000001,723.0,125.0,560.0,32.0,69744.81,5.397605346934028e-79
73576.0,b'3',b'2',10224000.0,b' 0:00:00',1440.0,1997920.0,1431.0,21368.917,926.0,455.0,5.397605346934028e-79,50.0,256109.71999999997,9.0
73576.0,b'4',b'3',17136000.0,b' 0:00:00',1440.0,2599681.0,1440.0,16234.31,868.0,512.0,5.397605346934028e-79,60.0,214162.14,5.397605346934028e-79
73576.0,b'5',b'4',24048000.0,b' 0:00:00',1440.0,2273120.0,1440.0,18124.235,1011.0,379.0,5.397605346934028e-79,50.0,295590.24000000005,5.397605346934028e-79
73576.0,b'6',b'5',30960000.0,b' 0:00:00',1440.0,3456880.0,1440.0,10338.594999999996,690.0,681.0,5.397605346934028e-79,69.0,3937.43,5.397605346934028e-79
73576.0,b'7',b'6',37872000.0,b' 0:00:00',1440.0,1761682.0,1440.0,16134.967000000002,1140.0,256.0,5.397605346934028e-79,44.0,79755.72,5.397605346934028e-79
73576.0,b'8',b'7',44784000.0,b' 0:00:00',1440.0,6449280.0,1440.0,1469.872,87.0,4.0,1346.0,3.0,24544.2,5.397605346934028e-79
73576.0,b'9',b'1',51696000.0,b' 0:00:00',759.0,3565280.0,759.0,9.472,5.397605346934028e-79,5.397605346934028e-79,759.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
73579.0,b'1',b'2',5.397605346934028e-79,b'21:30:00',150.0,250720.0,150.0,969.739,104.0,43.0,5.397605346934028e-79,3.0,40.410000000000004,5.397605346934028e-79
73579.0,b'2',b'3',720000.0,b' 0:00:00',1440.0,2206800.0,1440.0,19748.663,1006.0,399.0,5.397605346934028e-79,35.0,127132.35999999999,5.397605346934028e-79
73579.0,b'3',b'4',7632000.0,b' 0:00:00',1440.0,2909680.0,1440.0,16797.169,892.0,492.0,5.397605346934028e-79,56.0,418043.11999999994,5.397605346934028e-79
73579.0,b'4',b'5',14544000.0,b' 0:00:00',1440.0,3106322.0,1440.0,11039.398999999998,845.0,517.0,5.397605346934028e-79,78.0,33251.31,5.397605346934028e-79
73579.0,b'5',b'6',21456000.0,b' 0:00:00',1440.0,2595360.0,1440.0,15707.99,882.0,524.0,5.397605346934028e-79,34.0,176994.69999999998,5.397605346934028e-79
73579.0,b'6',b'7',28368000.0,b' 0:00:00',1440.0,3043921.0,1440.0,11698.428999999996,884.0,501.0,5.397605346934028e-79,55.0,143335.09999999998,5.397605346934028e-79
73579.0,b'7',b'1',35280000.0,b' 0:00:00',1440.0,2475361.0,1440.0,19009.986,953.0,415.0,5.397605346934028e-79,72.0,298360.86000000004,5.397605346934028e-79
73579.0,b'8',b'2',42192000.0,b' 0:00:00',1440.0,2276240.0,1440.0,14657.828,984.0,366.0,48.0,42.0,19207.150000000005,5.397605346934028e-79
73579.0,b'9',b'3',49104000.0,b' 0:00:00',1299.0,5469600.0,1299.0,1222.3990000000001,87.0,544.0,633.0,35.0,27447.49,5.397605346934028e-79
